TIC,class_gold,class_raw,class_is_inferred,class_reference,ra_deg,dec_deg,period_gold,period_n,period_spread,period_references,period_methods,n_products,n_sectors,has_light_curve,period_is_group,period_usable
419585280,BE,Be=Y; signals=I/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),191.15436,-59.1601,0.8849557522123894,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
420003853,BE,Be=Y; signals=I,False,2022AJ....163..226L (Labadie-Bartz+ 2022),202.8177,-53.09655,,,,,,,,False,True,False
420114700,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
421335341,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
422331664,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
423026102,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
424383364,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
424720852,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
424884512,BE,Be=Y; signals=L/F+/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),237.38835,-60.1509,0.5813953488372093,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
424903953,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
425057879,ECL,EB/ELL?,False,2019MNRAS.485.3457B (Balona+ 2019),82.81514,-71.06942,,,,,,,,False,False,False
425064757,ECL,EA(EA/D),False,2019MNRAS.485.3457B (Balona+ 2019),82.91816,-69.88393,,,,,,,,False,False,False
425081475,BE,SLF / rot? / Be,False,2019ApJ...872L...9P (Pedersen+ 2019),82.96784,-68.54413,,,,,,,,False,True,False
425083410,ROT,rot / SPB? / SLF?,False,2019ApJ...872L...9P (Pedersen+ 2019),82.9342,-67.63372,,,,,,,,False,False,False
425084841,PULS,ACYG,False,2019MNRAS.485.3457B (Balona+ 2019),82.96496,-67.03951,,,,,,,,False,False,False
425215861,BE,Be=Y; signals=S/I/H/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),77.2865833333,-8.75408055556,0.7194244604316548,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
426588729,ECL,EB,False,2020A&A...639A..81B (Burssens+ 2020),,,2.4691358024691357,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,,,False,False,True
426683285,BE,Be=Y; signals=I/L/H/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),240.97705,-56.55427,0.7407407407407407,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
427312571,ECL,Binary (eclipsing/ellipsoidal),False,2025ApJ...989..177C (Campelo+ 2025),,,6.037,1.0,1.0,2025ApJ...989..177C (Campelo+ 2025),visual,,,False,False,True
427373476,AMBIGUOUS,cont.,False,2020A&A...639A..81B (Burssens+ 2020),,,3.3444816053511706,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,,,False,False,True
427373484,PULS,SLF+SPB?,False,2020A&A...639A..81B (Burssens+ 2020),83.76117,-6.00203,0.9976057462090984,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,,,False,False,True
427393058,ROT,Rotation,False,2025ApJ...989..177C (Campelo+ 2025),,,0.855,1.0,1.0,2025ApJ...989..177C (Campelo+ 2025),visual,2.0,2.0,True,False,True
427393350,AMBIGUOUS,Ambiguous variability,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
427393354,PULS,SLF+SPB?,False,2020A&A...639A..81B (Burssens+ 2020),,,1.2019230769230769,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,,,False,False,True
427393920,ROT,rot,False,2020A&A...639A..81B (Burssens+ 2020),83.88069,-5.26738,1.095505260850504,2.0,1.0009228508685009,2020A&A...639A..81B (Burssens+ 2020) | 2025ApJ...989..177C (Campelo+ 2025),visual | visual+spectroscopy,2.0,2.0,True,False,True
427394772,AMBIGUOUS,cont.,False,2020A&A...639A..81B (Burssens+ 2020),,,3.257328990228013,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,,,False,False,True
427395049,SLF,SLF?,False,2020A&A...639A..81B (Burssens+ 2020),83.8454166667,-5.41606111111,5.617977528089888,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,,,False,False,False
427395058,SLF,SLF?,False,2020A&A...639A..81B (Burssens+ 2020),83.86,-5.41689,4.975124378109452,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,1.0,1.0,True,False,False
427395300,AMBIGUOUS,Ambiguous variability,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,1.0,1.0,True,False,False
427395774,PULS,SLF+SPB?,False,2020A&A...639A..81B (Burssens+ 2020),,,1.98019801980198,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,,,False,False,True
427396133,BE,Be=Y; signals=I+/H/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),83.975354,-5.628421,,,,,,,,False,True,False
427400331,BE,Be=S; signals=L/V/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),83.98129,-0.77756,0.9523809523809524,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
427451176,PULS,SLF+SPB?,False,2020A&A...639A..81B (Burssens+ 2020),84.05339,-1.20192,21.73913043478261,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,,,False,False,True
427451587,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),84.07428,-1.63536,0.3225806451612903,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
429143022,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),174.52127,-45.13892,0.8333333333333334,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
429412649,PULS,Pulsation,False,2025ApJ...989..177C (Campelo+ 2025),,,0.959,1.0,1.0,2025ApJ...989..177C (Campelo+ 2025),visual,,,False,False,True
430248409,BE,Be=Y; signals=S/L/F/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),241.99909,-55.13044,0.4651162790697674,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
430625455,PULS,SLF+SPB?,False,2020A&A...639A..81B (Burssens+ 2020),131.29309,-46.03868,0.6377551020408163,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,4.0,4.0,True,False,True
430960919,OTHER,sdB candidate (Bin+R (sdB+dM/BD)),False,2025ApJ...989..177C (Campelo+ 2025),,,0.301,1.0,1.0,2025ApJ...989..177C (Campelo+ 2025),visual,,,False,False,True
433738620,ROT,rot?,False,2020A&A...639A..81B (Burssens+ 2020),190.55293,-60.65242,0.8082767539605561,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,5.0,5.0,True,False,True
433936219,BE,Be=Y; signals=S/I/L/H/F+/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),190.709458333,-63.058625,0.6578947368421053,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
434244626,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),191.05769,-62.49004,0.99009900990099,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
434384707,SLF,SLF?,False,2020A&A...639A..81B (Burssens+ 2020),93.7853,13.8511,3.215434083601286,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,,,False,False,False
434998753,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),192.36457,-60.69915,0.9090909090909092,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
435866273,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
436103278,SLF,SLF,False,2020A&A...639A..81B (Burssens+ 2020),83.7845,9.93415,4.878048780487805,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,,,False,False,False
436378066,BE,Be=Y; signals=I/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),193.59749,-60.6987,0.4081632653061224,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
436802660,BE,Be=Y; signals=S/I+/L/F+/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),140.72814,-55.73666,0.5555555555555556,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
437371531,BE,Be=Y; signals=S/L/F/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),141.16445,-58.68902,1.2987012987012987,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
437746793,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
438103655,BE,Be=Y; signals=S/I/L,False,2022AJ....163..226L (Labadie-Bartz+ 2022),95.85284,15.10181,,,,,,6.0,6.0,True,True,False
438306275,BE,Be=Y; signals=S/I/L,False,2022AJ....163..226L (Labadie-Bartz+ 2022),96.81572,14.88923,3.4843205574912894,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,,,False,True,False
438877747,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),195.39541,-60.67138,1.1494252873563218,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
439164152,BE,Be=Y; signals=S/L/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),195.69857,-63.83571,,,,,,,,False,True,False
439331111,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),143.42659,-57.16336,0.7246376811594204,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
439397894,BE,Be=Y; signals=S/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),0.934958333333,-17.3359916667,0.6993006993006994,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
439430953,BE,Be=Y; signals=I/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),143.37774,-58.38625,1.2195121951219512,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
440399815,BE,Be=S; signals=S/L,False,2022AJ....163..226L (Labadie-Bartz+ 2022),196.49344,-62.23705,,,,,,,,False,True,False
441182258,BE,instr / SPB/outburst?,False,2019ApJ...872L...9P (Pedersen+ 2019),333.57813,-27.76691,0.7849293563579278,1.0,1.0,2019MNRAS.485.3457B (Balona+ 2019),visual,,,False,True,False
441196602,ROT,ROT?,False,2019MNRAS.485.3457B (Balona+ 2019),335.40804,-28.77267,6.944444444444445,1.0,1.0,2019MNRAS.485.3457B (Balona+ 2019),visual,,,False,False,True
441687165,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
441713413,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
441715327,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
441725813,OTHER,sdB candidate (Pul (p-mode)),False,2025ApJ...989..177C (Campelo+ 2025),,,0.066,1.0,1.0,2025ApJ...989..177C (Campelo+ 2025),visual,,,False,False,True
441752709,BE,Be=Y; signals=L/F+/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),145.67788,-58.10546,0.684931506849315,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
442240473,OTHER,Be=N (rejected/other); signals=,False,2022AJ....163..226L (Labadie-Bartz+ 2022),145.9806,-55.05106,,,,,,,,False,False,False
442759685,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),146.39749,-55.74373,1.0638297872340423,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
442871031,ROT,rot,False,2020A&A...639A..81B (Burssens+ 2020),79.89385,-13.17679,1.2621481761958857,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,,,False,False,True
443126408,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),95.353,-11.7732388889,1.0101010101010102,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
443175014,BE,Be=Y; signals=L/F+/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),146.8917,-58.18798,0.4347826086956522,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
443317662,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),96.52646,-9.39739,0.3636363636363636,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
443616529,OTHER,Be=N (rejected/other); signals=,False,2022AJ....163..226L (Labadie-Bartz+ 2022),169.165416667,-3.65160555556,,,,,,,,False,False,False
443848410,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
444061855,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
444676711,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),147.56121,-58.04588,1.4084507042253522,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
445831245,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
447970564,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),136.02722,-45.67676,1.1235955056179776,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,6.0,6.0,True,True,False
449459169,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),200.1478,-63.41202,0.9615384615384616,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,2.0,2.0,True,True,False
450276053,OTHER,Be=N (rejected/other); signals=,False,2022AJ....163..226L (Labadie-Bartz+ 2022),168.468,-58.60846,,,,,,,,False,False,False
450609787,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),186.71814,-60.75387,0.4878048780487805,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
450826315,BE,Be=Y; signals=L/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),187.15458,-61.85387,1.0989010989010988,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
451280762,BE,Be=S; signals=S/I/H/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),170.97069,-59.30476,0.495049504950495,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
451445219,BE,Be=Y; signals=I/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),171.50573,-59.35289,1.4492753623188408,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
451875177,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),172.78546,-57.24755,0.5847953216374269,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
452163402,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),173.69025,-54.2640916667,,,,,,,,False,True,False
453366788,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
454081779,BE,Be=Y; signals=I/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),176.73399,-41.29279,0.6097560975609756,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
454778372,BE,Be=Y; signals=L/F+/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),227.26381,-61.88756,0.8064516129032259,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
455389730,BE,Be=Y; signals=I/L/H/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),223.34214,-45.85578,0.3333333333333333,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
455463415,OTHER,Be=N (rejected/other); signals=,False,2022AJ....163..226L (Labadie-Bartz+ 2022),229.152875,-60.9039944444,,,,,,2.0,2.0,True,False,False
455675248,SLF,SLF,False,2020A&A...639A..81B (Burssens+ 2020),229.70476,-60.49633,1.6,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,,,False,False,False
455755305,OTHER,sdB candidate (Bin (sdB+WD)),False,2025ApJ...989..177C (Campelo+ 2025),,,0.077,1.0,1.0,2025ApJ...989..177C (Campelo+ 2025),visual,,,False,False,True
455809360,OTHER,Be=U (rejected/other); signals=,False,2022AJ....163..226L (Labadie-Bartz+ 2022),230.03879,-62.25223,,,,,,3.0,3.0,True,False,False
456446715,BE,Be=Y; signals=I/H,False,2022AJ....163..226L (Labadie-Bartz+ 2022),231.62413,-64.21274,,,,,,,,False,True,False
457546452,OTHER,Be=U (rejected/other); signals=,False,2022AJ....163..226L (Labadie-Bartz+ 2022),217.63522,-52.25559,,,,,,,,False,False,False
458452988,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
458785169,OTHER,sdB candidate (Bin+R),False,2025ApJ...989..177C (Campelo+ 2025),,,0.107,1.0,1.0,2025ApJ...989..177C (Campelo+ 2025),visual,,,False,False,True
459532732,SLF,SLF,False,2020A&A...639A..81B (Burssens+ 2020),162.96979,-58.97646,2.380952380952381,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,,,False,False,False
460090329,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
460703129,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),191.47487,-60.55149,1.5384615384615383,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
460976315,BE,Be=Y; signals=I,False,2022AJ....163..226L (Labadie-Bartz+ 2022),232.19602,-60.70801,,,,,,,,False,True,False
461658287,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
463103957,BE,Be=Y; signals=L/F+/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),152.943583333,-58.0605444444,0.7633587786259541,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
464028809,BE,Be=Y; signals=I/L/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),155.22875,-56.0433166667,2.2222222222222223,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
464295672,PULS,SLF+SPB?,False,2020A&A...639A..81B (Burssens+ 2020),155.93523,-57.64209,1.721170395869191,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,6.0,6.0,True,False,True
464839773,PULS,SPB,False,2020A&A...639A..81B (Burssens+ 2020),82.00613,1.29825,1.198302395209581,2.0,1.0011649999999999,2020A&A...639A..81B (Burssens+ 2020) | 2025ApJ...989..177C (Campelo+ 2025),visual | visual+spectroscopy,,,False,False,True
465012898,ROT,SLF+rot,False,2020A&A...639A..81B (Burssens+ 2020),162.15738,-60.22375,2.902757619738752,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,4.0,4.0,True,False,True
466353921,BE,Be=Y; signals=S/I/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),165.79036,-61.76875,,,,,,5.0,5.0,True,True,False
466527712,BE,Be=Y; signals=L/F+/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),166.25032,-61.3936,0.641025641025641,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,4.0,4.0,True,True,False
466628058,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),166.36789,-61.84527,0.641025641025641,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
466715331,BE,Be=S; signals=S/I/L/H,False,2022AJ....163..226L (Labadie-Bartz+ 2022),166.80678,-62.04959,,,,,,4.0,4.0,True,True,False
466880435,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),167.32821,-60.71188,1.3333333333333333,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,3.0,3.0,True,True,False
467027607,BE,Be=Y; signals=S/I/L/H/V/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),167.33261,-61.1015,0.5464480874316939,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
467059272,BE,Be=Y; signals=L/F+/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),167.50967,-60.09515,0.5291005291005292,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
467065657,PULS,SLF+SPB?,False,2020A&A...639A..81B (Burssens+ 2020),167.67525,-60.38446,2.0202020202020203,1.0,1.0,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,3.0,3.0,True,False,True
467178271,NOISY,Noisy,False,2025ApJ...989..177C (Campelo+ 2025),,,,,,,,,,False,False,False
467199933,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),167.86307,-63.20571,1.96078431372549,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
467408384,BE,Be=Y; signals=S/L/F+/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),168.3947,-61.34521,0.625,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
467409163,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),168.37294,-61.26416,0.7299270072992701,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,2.0,2.0,True,True,False
467456980,BE,Be=Y; signals=L/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),168.68488,-60.36947,0.6134969325153374,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
467821546,BE,Be=Y; signals=G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),169.43898,-61.13943,0.5050505050505051,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
468074636,BE,Be=Y; signals=S/I/H,False,2022AJ....163..226L (Labadie-Bartz+ 2022),170.02312,-61.23343,,,,,,,,False,True,False
468095832,BE,Be=Y; signals=S/I/L/H,False,2022AJ....163..226L (Labadie-Bartz+ 2022),170.23824,-61.91673,,,,,,,,False,True,False
468195912,BE,Be=Y; signals=I/L/G,False,2022AJ....163..226L (Labadie-Bartz+ 2022),170.47679,-63.48718,0.5847953216374269,1.0,1.0,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,,False,True,False
469247028,BE,Be=Y; signals=I+,False,2022AJ....163..226L (Labadie-Bartz+ 2022),148.6326,-58.60969,,,,,,,,False,True,False
469523327,PULS,Pulsation,False,2025ApJ...989..177C (Campelo+ 2025),,,0.596,1.0,1.0,2025ApJ...989..177C (Campelo+ 2025),visual,,,False,False,True
469906369,ROT,Rotation ($c$),False,2022ApJ...924....2B (Barraza+ 2022),336.83318,-64.96636,2.8535,1.0,1.0,2022ApJ...924....2B (Barraza+ 2022),visual,,,False,False,True
