TIC,class_raw,class_paper,class_tokens,reference,method,period,class_is_inferred,source_table,ra_deg,dec_deg
298663903,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
299022962,Be=Y; signals=L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6993006993006994,False,J/AJ/163/226/table2,143.47983,-53.63508
300010961,rot / {Beta} Cep?,ROT,PULS|ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,106.94569,-67.93686
300010961,ROT+MAIA,ROT,PULS|ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,1.4641288433382136,False,J/MNRAS/485/3457/table1,106.94569,-67.93686
300010961,$$ Cep+Oscillation?,PULS,PULS,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 4,106.94569,-67.93686
300325379,rot?,ROT,ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,110.70542,-66.53885
300325379,ROT,ROT,ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,0.544069640914037,False,J/MNRAS/485/3457/table1,110.70542,-66.53885
300325379,Noisy,NOISY,NOISY,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 3,110.70542,-66.53885
300329728,rot,ROT,ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,110.96647,-70.77259
300329728,ELL/ROT,ELL,ELL|ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,2.4330900243309004,False,J/MNRAS/485/3457/table1,110.96647,-70.77259
300329728,Ambiguous variability/$$ Cep?/EB?,AMBIGUOUS,ECL,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 4,110.96647,-70.77259
300524274,Be=Y; signals=I/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,245.05516,-64.49798
300744369,rot,ROT,ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,116.50272,-69.49798
300744369,ROT,ROT,ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,1.044932079414838,False,J/MNRAS/485/3457/table1,116.50272,-69.49798
300744369,Rotation,ROT,ROT,2022ApJ...924....2B (Barraza+ 2022),visual,1.04428,False,arXiv:2202.01022 Table 2,116.50272,-69.49798
300865934,instr / outburst?,BE,AMBIGUOUS|BE,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,117.4208,-66.19597
300865934,-,,,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,117.4208,-66.19597
300865934,Ambiguous variability,OTHER,OTHER,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 4,117.4208,-66.19597
301435200,Be=Y; signals=I/H/V/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,178.50235,-58.52116
302348015,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.4464285714285714,False,J/AJ/163/226/table2,81.824131,13.149162
302962039,Be=Y; signals=S/I/L/F/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,136.409916667,-70.5385
305090822,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,261.65908,-63.81499
305255878,Pulsation,PULS,PULS,2025ApJ...989..177C (Campelo+ 2025),visual,0.377,False,"ApJ 989,177 Table 4 (article HTML)",,
305629042,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.2195121951219512,False,J/AJ/163/226/table2,178.75238,-60.31018
305850608,Ambiguous variability,AMBIGUOUS,AMBIGUOUS,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 7 (article HTML)",,
305896243,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.1111111111111112,False,J/AJ/163/226/table2,178.84027,-63.70355
306419817,Be=Y; signals=L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.7241379310344829,False,J/AJ/163/226/table2,179.39569,-61.54971
306491594,SLF,SLF,SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,2.092050209205021,False,J/A+A/639/A81/table2 x tablea1,166.88674,-59.96353
306491594,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,166.88674,-59.96353
306672432,const? / rot?,ROT,NOISY|ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,120.59293,-67.79489
306672432,ROT?,ROT,ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,0.9174311926605504,False,J/MNRAS/485/3457/table1,120.59293,-67.79489
306672432,Noisy,NOISY,NOISY,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 3,120.59293,-67.79489
306824672,rot? / SPB?,ROT,PULS|ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,121.64756,-68.61739
306824672,SPB?,PULS,PULS,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,121.64756,-68.61739
306824672,Ambiguous variability,OTHER,OTHER,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 4,121.64756,-68.61739
306829961,SPB,PULS,PULS,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,121.98248,-68.61706
306829961,SPB,PULS,PULS,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,121.98248,-68.61706
307100246,Be=Y; signals=L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5319148936170213,False,J/AJ/163/226/table2,179.66067,-60.65501
307225534,Be=Y; signals=S/L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.282051282051282,False,J/AJ/163/226/table2,208.4885,-47.1281638889
307291308,instr / rot?,ROT,AMBIGUOUS|ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,125.0022,-71.50538
307291308,SXARI,ROT,ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,2.5839793281653747,False,J/MNRAS/485/3457/table1,125.0022,-71.50538
307291308,Rotation,ROT,ROT,2022ApJ...924....2B (Barraza+ 2022),visual,1.29641,False,arXiv:2202.01022 Table 2,125.0022,-71.50538
307291318,instr / rot?,ROT,AMBIGUOUS|ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,124.95402,-71.51491
307291318,-,,,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,124.95402,-71.51491
307291318,Ambiguous variability/Rotation+Transity?,AMBIGUOUS,ECL|ROT,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 4,124.95402,-71.51491
307993483,{Beta} Cep? / SPB,PULS,PULS,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,129.08624,-70.67666
307993483,SPB+ROT?,ROT,PULS|ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,0.27048958615093316,False,J/MNRAS/485/3457/table1,129.08624,-70.67666
307993483,Ambiguous variability+Flares,AMBIGUOUS,OTHER,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 4,129.08624,-70.67666
308395911,SPB,PULS,PULS,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,120.08319,-63.56746
308395911,SPB,PULS,PULS,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,120.08319,-63.56746
308454245,{delta} Sct,PULS,PULS,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,120.95821,-64.62917
308454245,MAIA,PULS,PULS,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,120.95821,-64.62917
308454245,Noisy,NOISY,NOISY,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 3,120.95821,-64.62917
308456810,rot?,ROT,ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,120.78139,-62.13281
308456810,ROT,ROT,ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,3.9840637450199203,False,J/MNRAS/485/3457/table1,120.78139,-62.13281
308456810,Noisy/Ambiguous variability,NOISY,NOISY,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 3,120.78139,-62.13281
308537791,rot,ROT,ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,120.92351,-60.90756
308537791,ROT+MAIA,ROT,PULS|ROT,2019MNRAS.485.3457B (Balona+ 2019),visual,1.8975332068311195,False,J/MNRAS/485/3457/table1,120.92351,-60.90756
308537791,Pulsation/Oscillation,PULS,PULS,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 4,120.92351,-60.90756
308748912,SLF? / outburst? / instr,BE,AMBIGUOUS|BE|SLF,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,122.1027,-63.80077
308748912,-,,,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,122.1027,-63.80077
308748912,Be=Y; signals=,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,122.1027,-63.80077
308748912,Noisy,NOISY,NOISY,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 3,122.1027,-63.80077
308760236,Be=Y; signals=L/F/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.1764705882352942,False,J/AJ/163/226/table2,184.15326,-64.51648
308951795,Be=S; signals=S/I/L/H/V/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,167.83056,-59.92046
309184049,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6289308176100629,False,J/AJ/163/226/table2,184.55679,-61.49191
309591474,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
309702035,SLF,SLF,SLF,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,79.71561,-65.68956
309702035,ACYG,PULS,PULS,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,79.71561,-65.68956
310645192,Be=Y; signals=L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.8,False,J/AJ/163/226/table2,129.21952,-63.62764
311334494,Be=Y; signals=,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,185.58085,-63.6598
311432346,Pulsation,PULS,PULS,2025ApJ...989..177C (Campelo+ 2025),visual,1.543,False,"ApJ 989,177 Table 4 (article HTML)",,
311521201,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
311898870,sdB candidate (Bin+R),OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,0.356,False,"ApJ 989,177 Table 6 (MRT)",,
312931751,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.4608294930875576,False,J/AJ/163/226/table2,201.89771,-62.11859
313007038,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
313074666,Be=Y; signals=L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,201.85446,-62.64899
313303167,sdB candidate (Undetermined),OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,0.399,False,"ApJ 989,177 Table 6 (MRT)",,
313934087,SPB / rot,ROT,PULS|ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,0.58304,-29.72044
313934087,SPB,PULS,PULS,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,0.58304,-29.72044
313934087,SPB,PULS,PULS,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,1.7442874585731727,False,J/A+A/639/A81/table2 x tablea1,0.58304,-29.72044
313934087,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,0.58304,-29.72044
313934087,Rotation,ROT,ROT,2022ApJ...924....2B (Barraza+ 2022),visual,1.75222,False,arXiv:2202.01022 Table 2,0.58304,-29.72044
313955481,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.9615384615384615,False,J/AJ/163/226/table2,202.39291,-61.19337
313986452,Ambiguous variability,AMBIGUOUS,AMBIGUOUS,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 7 (article HTML)",,
314416691,Be=Y; signals=L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6451612903225806,False,J/AJ/163/226/table2,244.66243,-53.31917
314576961,Rotation,ROT,ROT,2025ApJ...989..177C (Campelo+ 2025),visual,1.524,False,"ApJ 989,177 Table 2 (article HTML)",,
314868712,Be=Y; signals=L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.0526315789473684,False,J/AJ/163/226/table2,244.6641,-49.41389
315036866,Be=Y; signals=I+/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.282051282051282,False,J/AJ/163/226/table2,202.81455,-61.7326
315207705,Be=Y; signals=I/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.3436426116838488,False,J/AJ/163/226/table2,244.76109,-49.40636
315679257,Be=S; signals=S/L,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,244.92781,-52.77194
315830698,Be=Y; signals=I,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,171.30736,-61.27688
316681593,sdB candidate (Bin(sdB+F7V)),OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,1.306,False,"ApJ 989,177 Table 6 (MRT)",,
316792722,Be=S; signals=I+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.639344262295082,False,J/AJ/163/226/table2,171.98698,-62.80518
317795621,Be=Y; signals=S/I/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.075268817204301,False,J/AJ/163/226/table2,172.77881,-62.94694
318252726,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
318357716,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
319152335,Be=Y; signals=S/I/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5434782608695652,False,J/AJ/163/226/table2,110.17912,-8.42103
319730932,Be=Y; signals=I/H,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,99.624626,0.709756
319854805,Be=U (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,99.60376,4.88096
319936861,cont.,AMBIGUOUS,AMBIGUOUS,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,1.0467915837956663,False,J/A+A/639/A81/table2 x tablea1,,
320039694,sdB candidate (Bin (sdB+MS/WD)),OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,1.638,False,"ApJ 989,177 Table 6 (MRT)",,
320228013,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,174.74155,-63.47751
321335373,Ambiguous variability,AMBIGUOUS,AMBIGUOUS,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 7 (article HTML)",,
321818578,Pulsation,PULS,PULS,2025ApJ...989..177C (Campelo+ 2025),visual,0.184,False,"ApJ 989,177 Table 4 (article HTML)",,
322060937,Ambiguous variability,AMBIGUOUS,AMBIGUOUS,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 7 (article HTML)",,
322104948,Be=U (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,175.77723,-60.73459
322233181,Be=S; signals=S/I/L/H,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,175.65095,-59.97818
322312832,Pulsation (SPB),PULS,PULS,2025ApJ...989..177C (Campelo+ 2025),visual,0.362,False,"ApJ 989,177 Table 4 (article HTML)",,
322312868,Rotation,ROT,ROT,2025ApJ...989..177C (Campelo+ 2025),visual,1.971,False,"ApJ 989,177 Table 2 (article HTML)",,
323325708,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.8333333333333334,False,J/AJ/163/226/table2,176.31835,-61.92989
323348984,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.33112582781456956,False,J/AJ/163/226/table2,84.472725,0.968581
323612875,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,176.66098,-64.16585
323613746,Be=Y; signals=F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5555555555555556,False,J/AJ/163/226/table2,176.61827,-64.0629
324268119,Be=Y; signals=S/I/H/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.6666666666666666,False,J/AJ/163/226/table2,177.00011,-62.20694
324940394,Be=Y; signals=I/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,248.80856,-61.8945
325170579,Be=Y; signals=L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5681818181818182,False,J/AJ/163/226/table2,177.421083333,-63.7884777778
325237845,Be=Y; signals=L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.8,False,J/AJ/163/226/table2,177.37477,-64.6225
325273334,Be=Y; signals=I/H/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5405405405405405,False,J/AJ/163/226/table2,209.49073,-59.88467
326022066,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.4807692307692307,False,J/AJ/163/226/table2,270.29715,-40.33552
327856894,rot? / outburst?/ instr?,BE,AMBIGUOUS|BE|ROT,2019ApJ...872L...9P (Pedersen+ 2019),visual+spectroscopy,,False,J/ApJ/872/L9/table1,1.17212,-71.43689
327856894,-,,,2019MNRAS.485.3457B (Balona+ 2019),visual,,False,J/MNRAS/485/3457/table1,1.17212,-71.43689
327856894,Ambiguous variability,OTHER,OTHER,2022ApJ...924....2B (Barraza+ 2022),visual,,False,arXiv:2202.01022 Table 4,1.17212,-71.43689
327913813,Be=Y; signals=S/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.7633587786259541,False,J/AJ/163/226/table2,210.78152,-63.83678
328161938,beta Cep,PULS,PULS,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,0.16113490536547007,False,J/A+A/639/A81/table2 x tablea1,,
329059929,Be=Y; signals=I+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,211.35494,-62.58844
329060936,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.0638297872340425,False,J/AJ/163/226/table2,211.34181,-62.50741
329074395,Rotation,ROT,ROT,2025ApJ...989..177C (Campelo+ 2025),visual,3.775,False,"ApJ 989,177 Table 2 (article HTML)",,
330281456,SLF+SPB?,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,2.103934357248054,False,J/A+A/639/A81/table2 x tablea1,211.85682,-60.4706
330281456,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,211.85682,-60.4706
330435560,Be=Y; signals=I+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,211.98611,-61.50894
331553315,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
332210657,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
332856560,hybrid,PULS,PULS,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,0.08482555624358507,False,J/A+A/639/A81/table2 x tablea1,,
332913301,hybrid,PULS,PULS,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,0.9048136083966704,False,J/A+A/639/A81/table2 x tablea1,84.65822,-6.57396
332913301,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,84.65822,-6.57396
333419799,sdB candidate (Bin+R),OTHER,OTHER,2025ApJ...989..177C (Campelo+ 2025),visual,0.166,False,"ApJ 989,177 Table 6 (MRT)",,
333670665,Be=N (rejected/other); signals=,OTHER,OTHER,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,182.02175,-50.6612694444
334776134,Be=Y; signals=S/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.7518796992481203,False,J/AJ/163/226/table2,157.749333333,-13.5884694444
334901449,Noisy,NOISY,NOISY,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 3 (MRT)",,
335036191,Pulsation,PULS,PULS,2025ApJ...989..177C (Campelo+ 2025),visual,1.599,False,"ApJ 989,177 Table 4 (article HTML)",,
335682563,Ambiguous variability,AMBIGUOUS,AMBIGUOUS,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 7 (article HTML)",,
336343562,Be=Y; signals=L/F+/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.5464480874316939,False,J/AJ/163/226/table2,195.77225,-71.4757305556
337364158,Ambiguous variability,AMBIGUOUS,AMBIGUOUS,2025ApJ...989..177C (Campelo+ 2025),visual,,False,"ApJ 989,177 Table 7 (article HTML)",,
337793038,SLF,SLF,SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,1.858736059479554,False,J/A+A/639/A81/table2 x tablea1,252.89051,-41.23054
337793038,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,252.89051,-41.23054
337886863,Binary (eclipsing/ellipsoidal),ECL,ECL,2025ApJ...989..177C (Campelo+ 2025),visual,2.754,False,"ApJ 989,177 Table 5 (article HTML)",,
338532011,Be=Y; signals=L/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,1.639344262295082,False,J/AJ/163/226/table2,189.65087,-61.25358
338640317,SLF+rot?,ROT,ROT|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,8.928571428571429,False,J/A+A/639/A81/table2 x tablea1,253.19739,-41.78583
338640317,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,253.19739,-41.78583
338738989,Be=Y; signals=I/H,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,253.2499,-41.40759
339565205,cont.,AMBIGUOUS,AMBIGUOUS,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,4.424778761061947,False,J/A+A/639/A81/table2 x tablea1,,
339567904,SLF+SPB?,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,2.1978021978021975,False,J/A+A/639/A81/table2 x tablea1,253.5485,-41.84925
339567904,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,253.5485,-41.84925
339568114,SLF,SLF,SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,5.291005291005291,False,J/A+A/639/A81/table2 x tablea1,253.6082,-41.83216
339568114,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,253.6082,-41.83216
339570292,SLF+SPB?,PULS,PULS|SLF,2020A&A...639A..81B (Burssens+ 2020),visual+spectroscopy,6.305170239596469,False,J/A+A/639/A81/table2 x tablea1,253.54799,-41.64194
339570292,SLF,SLF,SLF,2020A&A...640A..36B (Bowman+ 2020),visual+spectroscopy (SLF morphology fit),,True,J/A+A/640/A36/tablea2,253.54799,-41.64194
340633517,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.49751243781094534,False,J/AJ/163/226/table2,116.50009,-56.1935
340878553,Be=Y; signals=S/G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,,False,J/AJ/163/226/table2,238.44099,-61.66396
341040849,Be=Y; signals=G,BE,BE,2022AJ....163..226L (Labadie-Bartz+ 2022),visual,0.7194244604316548,False,J/AJ/163/226/table2,118.09283,-59.49313
